Station ID,Address,Charger Type,Availability,Station Operator,Connector Types,Renewable Energy Source,Annually,Monthly,Quarterly,Extra_Feature_1,Extra_Feature_2,Extra_Feature_3,Extra_Feature_4,Extra_Feature_5,Extra_Feature_6,Extra_Feature_7,Extra_Feature_8,Extra_Feature_9,Extra_Feature_10,Extra_Feature_11,Extra_Feature_12,Extra_Feature_13,Extra_Feature_14,Extra_Feature_15,Extra_Feature_16,Extra_Feature_17,Extra_Feature_18,Extra_Feature_19,Extra_Feature_20,Extra_Feature_21,Extra_Feature_22,Extra_Feature_23,Extra_Feature_24,Extra_Feature_25,Extra_Feature_26,Extra_Feature_27,Extra_Feature_28,Extra_Feature_29,Extra_Feature_30,Extra_Feature_31,Extra_Feature_32,Extra_Feature_33,Extra_Feature_34,Extra_Feature_35,Extra_Feature_36,Extra_Feature_37,Extra_Feature_38,Extra_Feature_39,Extra_Feature_40
69.69755,-33.855156,-33.866857,37.675429,37.818826,52.553803,-23.527318,55.890208,-33.70412,37.584491,-25.333987,-23.578823,-23.536656,41.93815,19.421171,55.730889,55.820724,19.59654,39.967601,-23.500481,41.802944,25.205124,-23.57213,-33.73696,13.847833,41.996411,55.81775,39.843829,37.878602,41.866464,-11.91313,34.007216,41.933516,19.536005,37.583706,43.674506,19.050884,18.99141,-23.604111,19.19886,-66.409171,-23.526652,19.519314,19.467466,-33.881687,-23.513974,39.906232,43.687377,43.689464,25.297934
-77.037941,-33.794323,52.436726,18.995188,25.27086,37.798682,-23.509708,13.751672,34.056791,-33.801902,45.80685,37.751101,55.736343,34.075577,37.890969,37.852155,-23.508357,43.788617,34.045422,55.74916,85.29544,41.962369,-33.76155,19.443806,25.386251,-23.689576,19.006405,52.50455,-33.737092,-33.856454,46.390185,55.747304,25.376581,19.482269,55.845791,-33.873926,37.82193,-23.69936,37.560812,19.597872,59.516572,34.191407,34.123212,19.574896,18.921501,52.503527,39.940994,-23.54774,55.862238,19.193898
-36.836528,41.949525,25.30705,-33.817272,39.867912,55.801781,19.573121,-23.648099,13.734868,13.858132,-78.430443,34.043484,34.135453,19.487343,13.891777,13.849225,43.697546,13.760792,18.925489,18.948919,89.125584,39.813649,41.897385,37.548905,19.145011,34.199505,-33.791217,52.529862,25.375908,19.570657,-12.052111,13.865033,19.452194,41.918357,55.859129,37.584157,13.732232,39.932119,39.88938,19.032405,48.338966,39.883402,19.528501,-33.825118,13.864272,52.45752,41.972551,34.007028,25.325723,52.531784
6.552775,41.994634,-33.728227,13.86227,19.568779,37.638423,37.868889,37.664382,37.728534,37.785171,-57.8332,13.785891,37.526636,25.271938,19.525616,37.77896,41.882683,-23.623786,-33.863547,39.991493,-84.928431,13.738371,34.152461,13.897581,41.896206,34.066844,39.82127,39.970714,41.808146,39.839807,69.579798,-33.850151,19.111609,52.530203,52.423077,34.120588,19.482316,25.319742,37.732186,37.521839,42.399035,19.043711,25.327177,-33.836682,19.417633,-33.880106,25.278031,-33.797771,39.988848,39.99785
-12.3762,43.644424,55.704134,43.769529,41.85322,19.060951,19.425228,43.647295,55.880682,13.774311,85.83885,-33.825283,52.450462,43.789058,-23.588105,41.920798,43.708172,19.099519,19.042063,37.596661,49.397561,37.707204,19.527973,34.012019,37.688535,-33.821623,19.451327,25.303551,19.487627,52.518097,-31.249815,39.985628,37.805558,13.878634,52.587271,37.624233,41.864241,52.425926,43.703846,-33.85145,24.142931,-33.842599,25.339972,34.014062,-33.791339,34.176741,55.746901,55.704496,41.965624,52.469946
-45.095138,19.478857,55.864838,52.579252,41.845065,13.75625,37.535666,37.609987,13.733526,43.783081,-25.151506,43.753659,55.800185,52.48321,43.692899,19.580243,43.730304,13.891242,37.86257,37.793172,-32.738014,37.648708,-23.668166,39.919882,-33.7207,-33.736026,43.697639,37.891533,-23.651575,37.706908,81.182997,19.027997,-23.678769,13.799726,37.569677,37.666959,34.129832,37.845919,41.879058,37.818996,-6.163765,13.87732,-33.788811,19.000524,-33.895933,55.735607,-23.606598,-23.579721,39.881783,39.822343
-58.485289,19.431754,19.5924,39.936149,41.9431,41.99907,19.442453,34.053518,39.836289,25.321597,-49.602663,25.21469,-23.541446,52.403158,-23.690368,19.48881,-33.888782,19.046258,-33.793578,43.718562,-19.019488,52.555002,41.992042,-33.70136,-33.895214,37.557429,37.873532,25.357442,-33.830503,39.947274,14.725139,52.511534,37.524641,39.93906,19.53562,52.477576,19.51086,-33.79214,39.967891,19.598095,-87.120774,-33.772316,34.051702,37.505538,13.736149,52.560723,13.809622,13.860483,37.506439,37.897749
34.359099,19.070917,34.175665,-23.682334,-23.589585,52.448223,-33.726404,39.855462,52.463791,37.83494,26.08869,-23.540555,41.832259,37.804119,43.730207,13.754547,13.803982,19.416045,39.881745,19.523674,-53.684803,25.248485,19.446148,-33.702932,37.886195,-23.602055,41.872889,13.812222,13.832495,52.494773,-13.927406,37.873671,19.100966,25.259316,19.40519,43.707481,-33.785832,25.308162,34.144202,55.898463,-57.55445,19.10297,37.776087,19.456192,34.056743,52.524837,-33.714069,34.032624,-33.718697,-23.632414
80.867134,19.155191,39.874636,39.995599,55.793975,52.564074,37.811374,37.576071,37.834814,-33.887918,-27.726957,37.844529,-33.726874,19.556248,19.141691,25.294066,19.086784,52.519974,13.899196,34.019908,-74.465142,25.282096,37.743042,25.357875,52.480682,-23.506447,25.375464,19.452196,25.351218,19.527348,70.682263,19.583335,52.563057,39.80659,37.60654,41.84466,13.78013,43.676038,39.985816,-33.736884,35.2894,39.947679,43.69675,39.86628,34.04009,34.120671,25.271849,43.698653,19.434992,25.28741
67.116649,-33.782545,34.116271,-33.814319,-33.773951,37.594104,25.306982,39.860294,18.992162,37.875075,20.17853,13.879762,37.834657,18.973282,19.106665,37.661949,-33.806776,37.65357,43.634727,37.858524,52.197965,13.747582,37.797181,41.92568,43.608186,-33.804249,-33.868146,-33.883867,18.924656,52.50173,7.713454,55.724844,34.056122,-33.809724,39.913785,-33.734512,13.701687,13.879772,19.192181,55.853326,-7.522381,-33.729817,-33.837753,37.55252,34.156029,-33.810381,19.503658,-23.69824,39.938202,37.58843
27.599897,-33.838043,-33.774907,41.89256,25.325498,52.555041,43.622197,13.865257,52.555541,37.613577,-46.467117,41.929619,18.907259,52.496485,34.14337,55.804483,37.632883,39.960804,34.168428,43.719246,-15.83208,41.857051,55.842868,19.092205,37.856704,-33.82082,-23.545549,43.613331,41.826564,37.869878,-16.713395,39.887847,-33.709035,39.980344,-33.816025,34.166227,55.717026,41.823383,55.898205,25.291512,-6.958097,52.430695,-33.715082,37.538512,39.968385,43.726047,19.47277,-33.756294,43.679091,19.490343
-63.819347,55.745023,37.560597,39.937526,55.835792,34.023265,-33.851043,-33.883962,19.072472,25.279226,-21.562677,39.897845,39.985366,41.964004,37.51408,-23.670042,55.845879,41.972503,18.937571,39.877161,-87.992041,25.215159,43.757642,41.926035,18.993229,25.288025,13.750825,-33.850841,37.798602,-23.585855,11.251358,25.200146,37.603555,37.516163,-33.74213,37.637421,13.748694,25.311835,19.021714,52.507307,51.632459,25.368138,-33.758907,39.977016,55.80887,52.572734,34.118028,19.080206,13.811653,41.839709
71.19371,39.964942,-23.582709,13.807292,55.865267,-33.874634,19.142981,19.594166,34.182577,37.754898,3.720514,-33.702219,-23.591312,-23.606252,43.731092,19.147316,52.487462,-33.878585,-33.812058,19.504928,-27.932897,34.159967,37.665469,41.884121,52.599086,25.365836,18.927312,37.541172,55.846769,55.762721,17.916013,-33.80786,37.893189,25.372153,41.92287,34.061207,19.422827,41.955795,18.935914,25.211784,54.63608,52.469042,52.543307,41.973583,37.896912,34.047676,37.793338,55.725457,37.597397,13.701694
64.377673,-33.736109,52.470756,52.451215,-33.770181,19.40436,19.567757,-23.565636,39.803027,-23.581981,-31.151785,37.641488,37.789011,39.807233,19.120254,52.410251,37.591642,13.873747,25.218768,-23.583653,68.453494,19.524601,39.804212,19.092783,-33.864402,39.849748,37.715816,-33.715382,37.875913,19.169105,34.157692,25.265182,-23.608149,25.374507,39.99108,19.421058,13.859597,-33.819789,-33.740785,-23.647972,61.039986,37.831545,-33.870194,39.983369,13.874038,41.986973,-23.610887,37.602351,-23.524334,41.944509
61.155472,19.069509,-23.562312,34.189639,37.740644,43.694652,19.558824,52.415668,-33.8206,19.576076,87.316635,37.550633,-33.899081,25.331563,13.70698,-23.694982,25.36468,-33.860566,37.554408,52.454822,48.609982,19.150826,37.612719,19.480737,-33.833284,37.832085,19.118172,39.857246,19.461157,19.013629,9.255252,37.715479,25.227234,-23.56971,52.474536,43.670254,55.839083,43.711181,37.849016,-33.847956,-0.058825,19.572231,13.890256,25.309531,13.88922,19.569416,55.885153,13.737575,-33.722223,-33.768835
64.122184,37.784535,-33.736702,34.0228,52.490454,43.639491,37.762618,41.96166,37.701537,43.707405,44.431795,37.606224,13.853162,55.805048,-33.78182,19.145943,13.824199,37.85687,43.607311,39.933648,-68.435214,18.90665,25.317892,-23.65902,-33.860955,34.080804,-33.829669,18.987396,-23.607657,-23.63074,30.242,-33.755511,55.854492,52.482057,19.417197,41.956294,19.425287,34.020157,-33.834615,13.768321,29.057846,25.304225,55.7186,39.986724,37.764098,37.848844,-23.656905,19.095467,19.511902,25.356144
-21.991237,25.361155,41.950003,-33.762058,19.568225,37.73601,-33.770945,-33.852796,55.78234,37.67191,79.183684,25.216592,39.959452,-33.863537,41.940072,-33.844577,37.560261,18.91426,-23.54018,19.168316,-76.106641,19.17871,55.786785,37.522677,52.464612,39.958569,41.911767,25.355384,-33.821457,39.921146,37.525813,37.730568,55.719229,-33.755977,-33.890213,34.169108,25.281265,13.806497,19.59842,43.612893,31.44084,-33.752179,19.113804,37.569187,39.825356,37.679658,55.808112,52.453299,13.792141,41.800922
-63.528252,37.638272,-23.580512,52.527866,37.569366,37.80945,-33.714461,-33.773895,25.201657,19.585076,-85.398364,39.938822,39.812324,19.559349,13.780846,-33.752389,39.982091,13.839643,39.824585,13.715387,-67.331837,34.145538,-33.896381,18.973768,55.832687,-23.622681,39.895762,52.550389,55.792127,37.660869,39.251808,19.448636,37.577933,25.204423,37.608475,37.572454,37.890835,-23.59727,55.718915,25.341594,30.43585,19.532964,-33.72154,39.938878,13.87584,37.889906,25.246126,19.455586,25.375138,55.780567
53.467248,52.425549,-33.785367,18.92915,25.240507,55.721363,13.817037,19.480789,-33.750587,19.186625,-5.837602,-23.556613,52.502649,-33.812466,37.689922,19.036134,13.892679,55.797163,34.16392,19.425228,-25.859394,34.07519,43.652333,43.678419,13.796503,55.891875,-33.856553,-23.51281,-33.763361,-23.515872,-76.234303,39.84769,19.411054,-33.836326,39.811935,34.141993,-23.5078,19.554415,43.688257,-33.806896,-73.508717,37.588731,43.66662,34.032449,13.733245,41.983898,52.480528,13.859114,39.850702,55.766256
47.876675,52.430752,34.072251,37.554734,19.501268,41.926252,41.963516,19.599528,-33.861497,19.130459,42.751267,-23.687048,-33.887092,37.531981,34.076804,37.89178,37.554106,37.588258,13.854179,25.245273,-60.448602,39.846674,37.782328,19.02116,37.754121,-23.600624,37.838866,13.732233,-23.606862,25.317496,47.845237,34.131263,-23.591798,43.797931,41.869944,-33.894155,52.434133,13.768587,-33.734048,52.435345,-40.027366,43.691348,34.174741,-33.897157,19.45489,13.741894,55.723473,39.940935,41.85709,34.141448
52.294718,13.731879,25.298728,-33.798788,18.977503,39.930918,55.843678,43.620643,55.894965,19.599936,-54.07591,25.292342,55.707226,-33.884133,19.142204,13.874426,13.743879,55.738497,19.013018,41.836028,-44.018847,41.917806,19.52076,19.024475,55.726902,39.929554,-33.832777,19.424593,34.190048,55.713687,-16.292528,-23.535516,41.951938,55.770851,37.717854,-33.838847,41.912255,25.211851,-23.699557,43.682239,36.194788,37.870451,25.325704,-33.763669,41.804813,-33.808577,55.799857,52.467267,39.827042,43.752499
67.716284,41.993522,43.656312,41.941471,43.740974,19.463746,19.488486,13.840893,19.198579,43.746289,86.982698,13.794478,37.842358,18.912933,13.752703,-33.841334,-33.853413,34.021136,34.148889,34.102397,-23.266422,37.823495,-33.878311,19.125236,25.277339,52.416855,39.97545,34.027719,13.742403,52.487498,70.461515,41.991721,41.892132,52.45074,25.323392,19.019547,34.030513,-33.874691,55.818312,19.169001,67.048977,25.301452,43.715962,41.867064,-33.711214,39.843205,43.720887,39.879348,43.718052,52.59836
-51.036539,-33.753211,43.670556,25.266855,43.60511,-33.730215,-33.856778,39.957608,19.000774,55.744564,-61.110345,37.680774,34.15099,-33.750761,37.556612,39.884848,52.54091,37.610822,37.720419,-33.833577,-76.865656,37.553536,-33.772479,25.330863,19.167742,19.186202,-33.788881,25.343694,37.783598,43.602473,-84.194938,41.932577,-23.691047,-33.755742,13.829471,25.384399,55.877562,37.884207,34.15026,55.739266,-30.272154,25.252677,41.982505,43.729182,37.702888,37.53514,-33.842147,55.883403,37.897415,52.453511
-28.428506,43.622281,41.827131,37.792972,43.638286,41.808909,43.678921,25.319148,25.269469,37.880569,-39.360859,25.262806,-23.570332,39.903255,55.728537,41.958852,-33.857041,37.64926,37.790764,19.132352,-1.423696,52.457374,37.830266,-33.828991,19.553494,25.228351,25.322176,-33.859111,13.714519,-23.514125,-38.034347,41.883325,37.514729,37.773389,55.7057,19.447035,19.087799,-33.890995,37.856115,18.906324,-84.785423,-33.739424,55.766631,55.897052,25.294951,-33.755391,13.895264,25.302935,55.737492,-33.826708
61.37953,19.501424,-33.830667,37.859543,13.741573,37.754275,-33.775687,41.993209,41.920395,-33.800005,22.272513,-23.599209,18.974612,37.619944,52.462635,19.115592,39.921195,13.832372,-33.757769,19.552191,49.474423,18.932593,-33.759027,37.685225,37.653424,19.536037,-23.583719,41.811446,39.9423,37.747525,-72.344133,52.449962,39.904732,18.911805,19.40277,37.870909,-33.80505,34.096238,19.487282,13.767963,-69.451331,37.835733,41.945979,-33.852088,37.642342,41.962492,52.523372,13.745519,-23.507807,52.594423
-79.91469,52.492268,39.880166,37.685963,18.989565,52.434627,13.804575,-23.639913,37.853987,37.802303,-3.220694,25.261927,39.96402,39.90572,52.542644,-23.600669,39.869364,13.701202,34.024685,25.287034,-33.856273,52.524809,18.989921,34.187408,43.731889,37.770929,43.617447,19.407774,-33.816109,39.859279,71.352525,52.51599,55.813129,19.539022,13.803182,18.997803,52.523816,-33.785047,-23.504115,19.519918,80.25115,25.20906,34.171446,-33.779831,37.662466,55.821496,19.109929,13.837729,-33.788873,39.870688
-77.87382,37.716642,25.275602,25.338118,-33.773098,43.708516,34.029728,55.711381,19.464026,39.920282,-88.977849,25.220967,39.966154,37.761474,41.851003,19.102573,52.442949,41.933434,52.441133,41.885235,43.478488,19.441561,25.336002,-33.779561,52.578538,19.598709,-23.613917,43.705922,34.106779,39.800587,-68.550295,19.150739,39.988388,13.724067,41.8728,37.827462,52.514582,37.600327,37.527244,-33.831482,62.115856,34.054518,41.856669,39.889746,37.798941,-33.794323,41.923987,41.870675,13.84767,52.475682
-85.337842,13.837212,-33.87439,13.874365,37.785803,-33.721583,18.98621,55.875811,-33.846079,34.016644,-7.458652,41.892031,-23.52775,19.480364,34.041386,52.456656,37.640239,37.655402,34.150665,43.773579,76.74619,34.118362,41.925008,34.184874,34.053436,37.546116,55.896943,13.857964,-33.710669,55.868368,-14.308617,-33.753699,-23.515852,52.592132,37.71035,41.83169,-33.702961,-33.830859,19.051882,39.951625,63.148286,37.705333,13.868513,37.844336,19.46529,39.944695,-23.500075,13.842584,-23.528486,37.590185
75.076713,37.655582,55.886611,37.85898,-23.51238,-23.694956,13.714179,-33.804628,-33.749494,43.798532,50.885737,34.158823,39.862192,18.997143,19.5628,-33.711554,-33.812389,19.439248,25.304828,52.473874,17.834372,-23.540847,43.681078,37.691788,-23.621202,55.821349,41.869974,37.783037,-33.808412,39.968669,4.214819,41.942194,18.975872,39.987595,-33.863522,25.389306,37.837327,-33.774565,19.453739,-33.832211,85.271449,25.248919,34.193091,37.764912,43.72674,19.567981,34.098901,19.509024,55.70269,19.09706
81.512248,19.179719,43.734943,-23.632254,25.20901,-33.734135,-33.737065,19.484577,37.82119,19.194546,75.66911,-23.637928,43.659262,18.929856,-23.592784,37.69517,39.997023,41.851435,25.378769,52.435902,-38.613951,55.828944,25.285497,52.563552,55.865622,34.033321,-23.66353,41.92085,13.83508,41.892465,57.401806,19.497231,41.876549,13.775787,37.536554,13.818672,19.557891,43.662414,55.837541,-33.774587,42.237039,52.503806,43.688483,19.543583,-33.845902,34.0995,43.729508,39.926115,34.100066,-33.707977
34.519629,19.148918,37.573049,39.985229,19.077469,18.929807,55.849572,19.563862,-33.887958,19.486007,-60.426199,37.872496,43.796346,41.88391,55.83736,37.641304,19.084909,39.972397,43.629887,-33.808809,-53.234064,34.198662,37.861776,39.867567,43.665023,39.905578,37.81766,55.780486,-33.818432,43.66508,-52.667416,13.766816,41.976223,19.174253,34.04576,13.770273,-33.716064,-33.827505,-33.899305,39.803474,-5.787975,-23.603205,37.738211,41.981931,19.453254,19.456315,-33.763356,18.968115,41.838405,13.895345
39.837547,-23.585393,34.172631,37.512004,19.074643,43.789149,52.486672,19.004318,37.654001,19.517544,40.215234,41.913361,37.660081,37.584346,-33.833176,25.340688,34.0007,34.016104,-33.814238,43.764374,-8.901364,37.858645,34.137095,19.41537,39.838725,41.847913,13.726298,43.654029,25.394217,37.680249,-31.097041,-33.74161,37.618927,41.939227,37.699818,39.90934,-33.714719,34.075356,39.924182,34.086431,-33.001935,34.091825,37.573573,37.868255,43.731896,52.5857,-33.730157,55.773621,-33.898646,37.864507
-15.963342,-33.795034,19.513177,-33.867008,19.512376,13.788832,37.67573,55.862164,-33.896596,18.948724,59.592944,-33.822994,-23.691663,19.043473,39.876388,41.931699,55.794198,37.757085,-33.82412,52.503611,57.190663,25.351878,55.884825,19.566851,41.870894,13.707049,41.931126,-33.879701,52.417909,-33.712696,77.338003,13.705176,13.864906,39.941502,-23.664265,39.905901,37.829789,37.78157,37.881101,-23.563849,-9.062448,25.22893,52.481693,25.336055,-23.552628,37.824173,37.541219,37.707377,41.914265,37.622776
-89.091257,25.242628,39.965914,37.8096,37.693237,37.642072,37.83103,43.64086,52.58056,34.088514,52.430733,13.864761,55.886768,39.995508,-33.73047,37.571783,52.431152,-23.643113,41.986604,13.792518,70.06888,13.78189,13.737703,55.781343,52.471346,34.134661,55.868869,25.297295,-33.772298,-33.842702,30.015838,25.23201,-33.720514,-33.888487,37.827157,43.799026,-33.73432,13.725302,43.699474,19.044283,80.454274,34.106183,39.804276,19.12184,-33.845892,43.751523,55.808896,52.548356,-23.57236,55.743927
78.958744,19.036275,19.066692,39.913845,19.434236,34.117833,19.538119,41.917942,13.798283,25.216347,80.302769,-33.774869,34.119529,37.851371,37.568002,25.29088,34.181875,41.995126,25.301151,19.066749,30.531187,19.435663,-33.770162,-33.883382,19.03649,43.610409,55.842539,19.039752,25.376957,25.271414,58.060664,19.497245,-33.702961,-23.655817,19.430315,43.719429,13.816918,37.650742,-23.611728,-33.845976,73.810736,55.805235,55.835667,25.281625,39.874569,37.700425,19.554673,13.78623,41.939184,18.976946
-77.145813,34.19074,55.70979,52.592281,-23.560148,43.603638,25.24679,-23.655577,43.733356,19.539359,-3.032094,-33.758168,-33.751604,25.286459,-33.867895,37.544773,34.058685,25.219693,-23.57362,-33.744117,-9.657949,37.668073,39.847991,-23.580202,34.124155,19.194058,39.989295,18.986678,25.339969,41.801661,2.535024,-23.561952,-33.804312,-23.637579,41.971167,18.912866,37.661979,-33.824165,55.73806,43.654162,5.384647,-33.772045,37.711603,39.837783,13.851363,52.464614,18.900139,37.784898,37.546829,-23.681398
-23.224285,55.720319,37.763386,39.840055,19.580672,34.035636,37.701894,-33.702662,18.944555,18.939257,-69.135551,41.962613,52.473438,25.252411,13.750326,-33.770425,41.929672,-33.883159,-33.79931,55.753111,87.399058,25.394178,34.133913,-23.636394,39.994967,39.966219,55.839841,34.146257,34.029744,37.792768,-58.959723,25.366676,34.065312,-33.806571,-33.756077,-23.525517,13.884137,41.828321,19.475866,13.776393,42.069501,-33.757234,41.973156,37.724403,19.49378,37.735203,25.310773,37.679519,55.871364,-23.676026
88.045229,19.476719,52.502608,-33.760995,37.555368,43.695462,41.824414,39.869362,52.566061,-33.71747,62.14427,34.108008,-33.844947,25.36589,37.828485,37.746097,25.220456,55.720842,55.809688,39.805305,55.611624,55.762886,34.031184,19.430529,-23.592256,55.727767,25.32192,-33.825088,-33.714707,37.693613,-71.725579,41.909987,55.736498,-33.7262,52.577315,19.130302,-33.871673,39.99598,-33.75886,55.819084,17.045549,13.72099,25.378396,19.1815,13.788539,34.163633,55.836935,-23.66772,55.842282,37.898515
-43.097675,-33.799649,13.832336,37.768002,34.02249,37.727409,37.876945,19.527005,-33.768417,55.886426,-72.081241,-23.631403,34.078263,18.933453,39.848314,39.814848,25.338713,34.067173,55.795285,39.849368,36.320958,19.520545,19.131662,37.695844,55.704441,52.46868,-33.782412,34.054717,55.892878,13.870895,-56.230404,43.673525,52.439956,13.817761,19.01156,19.519247,39.828287,18.920643,43.669989,-33.835282,-57.76248,37.889022,41.881312,37.772904,19.462353,18.984789,52.542141,52.591619,34.072717,39.869114
-37.706151,19.486694,39.910403,19.029429,37.739355,-23.521058,37.728434,37.831458,37.754376,39.906398,-31.260148,-33.801375,19.193082,55.860662,37.537412,41.879403,39.891877,25.21994,19.093999,13.719142,84.497991,39.911168,52.420272,18.970243,37.712376,37.764654,13.778166,-33.875097,25.345399,37.843221,-30.63354,37.589655,-23.672143,19.064171,13.879953,37.849199,13.883479,-23.614966,41.926161,39.957455,-33.002988,37.834861,-33.7067,37.753391,34.185726,37.834353,41.869522,41.971903,19.477185,43.640361
-58.475451,55.880933,52.504155,13.788056,41.991828,-33.8073,43.64604,37.851154,-33.720608,19.575756,17.444346,-33.868088,-33.817943,43.611845,-33.792924,39.902613,52.455454,-33.705359,37.802501,37.8035,-84.803245,34.01419,55.824454,-23.686337,13.751929,41.820688,55.816504,-23.517591,39.831207,13.829428,-85.015682,52.572131,-33.751931,34.08282,34.043821,37.66192,34.131263,13.789862,37.885594,25.378081,51.750888,55.848696,-33.863578,41.850408,37.733473,19.45306,52.59345,55.761025,39.928456,52.545909
-65.203237,39.873815,41.866203,52.456478,37.805704,55.795819,-23.675924,-33.886168,-33.752617,25.237143,-9.67839,19.515162,34.193581,37.875464,43.750678,-33.884002,19.456265,55.868073,-33.7291,25.350799,-69.429251,34.065759,-23.634004,34.071013,18.92476,52.5998,34.102713,-33.836611,-33.813392,34.086139,89.464534,19.007379,37.842696,-33.842643,34.199997,-33.826049,19.526452,37.874931,-33.88483,25.270949,-89.578853,37.518554,41.825933,55.821804,-33.821368,-33.771016,19.067607,43.661277,13.703708,-23.587145
-31.193738,-23.543513,13.777207,37.806048,-33.730295,-33.858231,39.935592,-23.505623,-33.815636,25.317265,72.685324,-33.856481,39.833927,34.182175,52.404835,-33.819518,-23.523315,-23.518091,13.894989,52.492792,-53.0981,13.841089,19.471705,13.770707,37.784388,34.004407,37.658003,19.046336,-33.765537,43.747034,83.59566,37.632983,39.935939,43.604292,52.448441,43.733048,43.649373,-23.603213,55.855817,37.714256,80.781849,-33.716705,52.582671,-33.809363,-33.866702,55.861572,43.653489,34.18984,43.799826,34.169513
-68.813836,39.831965,18.983752,-33.809883,43.675649,37.84965,39.960903,13.709998,52.595945,39.959303,-22.224218,43.739632,43.757633,39.970385,41.837366,41.834742,19.513673,13.752658,34.007806,19.488859,19.319202,-33.760393,13.826776,37.662446,18.902044,13.729774,39.951581,43.699116,25.264588,43.774638,-68.658005,43.792362,13.75528,39.825228,37.58429,19.487124,-23.503296,18.920116,13.831552,41.810381,-58.309261,25.344916,37.550839,34.092923,34.007965,13.843651,-33.725444,-33.797824,39.969168,25.255233
4.550093,25.279776,37.621234,37.560145,39.86633,55.848896,19.448995,55.793295,55.750876,55.726425,3.602772,55.877652,41.966561,43.748966,37.884124,25.237429,-23.518632,41.942013,-23.582403,-33.808893,84.520228,37.780306,-33.779596,-23.527209,39.972736,37.814463,39.94794,39.972754,39.996258,37.804745,-60.676361,37.784391,43.684883,37.856278,39.996147,-23.528557,19.030663,-33.757559,55.843789,-33.851285,61.508984,19.144636,-23.623064,37.632852,39.907719,-23.67078,-33.738224,13.800456,41.847046,39.867994
86.040353,41.936451,25.33222,37.733205,39.822601,25.26289,13.870745,25.373593,37.84213,13.759859,56.385648,19.156275,-33.793428,37.620048,25.331274,13.749056,19.554464,-33.772061,37.841533,41.95651,41.226074,37.879608,37.746066,37.603853,13.725986,52.459627,-33.833688,52.578909,-33.802404,55.721868,22.832964,52.417753,55.791573,43.740345,41.899423,25.343289,52.448407,19.172066,43.763417,25.336235,-16.144853,52.49373,-33.85178,25.228824,-33.829076,19.515596,55.783602,25.252413,-23.603298,52.404504
67.114372,25.311767,25.279046,55.817275,37.724907,37.835205,37.576779,37.786649,52.525348,13.890423,-21.904218,34.156096,-33.707859,13.849812,-23.558161,19.495291,52.548769,52.554134,19.106628,39.997207,58.930371,-23.592164,37.546234,18.914046,-33.830463,39.893219,-33.715661,37.549587,18.995402,52.422637,-7.459383,37.665677,37.584388,41.844289,37.52624,25.201146,19.189906,19.552119,13.80888,-33.734684,78.247442,37.595767,52.483708,37.605314,25.212608,39.898026,34.145173,34.011658,-33.835498,34.136393
50.967746,41.800947,55.866586,37.889149,43.767368,52.515639,-33.769257,-33.852887,52.464976,37.657333,55.507706,37.635753,37.598477,37.537766,37.864037,-33.886687,25.380397,18.908534,34.145393,-23.688356,-16.946119,-33.768936,43.616285,43.625496,18.95147,19.448192,37.712727,55.824402,-33.841233,13.798025,-58.640913,13.734324,18.900019,13.745555,37.855221,34.119679,19.523935,55.781519,37.711771,13.892178,-60.758144,52.580817,37.701,-33.79663,-33.813333,19.446925,25.263558,19.459379,19.0478,52.524968
72.550409,37.635369,25.3128,55.708889,25.236991,37.527855,43.727123,-33.733439,13.739008,34.191714,5.057037,-33.810675,34.008108,19.476219,-33.76428,13.822904,-33.773837,37.829212,43.720318,-33.797385,80.766679,13.769681,39.957899,-33.761349,18.98647,52.430433,55.772568,41.888941,-33.723609,25.218502,-77.662236,55.777634,37.830557,-33.859305,55.891845,41.915882,55.827713,39.912798,-33.745989,41.924714,-57.659344,37.890393,-33.808065,-33.882717,43.758489,19.032318,34.034081,19.485468,43.712246,-33.712103
12.78101,37.872626,19.410943,-23.690941,13.776148,52.574223,-23.67291,55.725054,34.058563,-33.812503,86.937008,-23.570873,37.72182,-33.885069,-33.72286,19.470499,19.020302,41.913421,39.80759,19.486891,16.328035,52.530065,41.883629,37.691236,37.667301,37.777113,25.245,-33.870647,37.797899,34.060971,59.796982,19.05452,-33.812972,-33.89322,39.930564,18.956798,18.998066,-33.894476,41.964912,19.099418,53.747797,41.862218,13.884894,13.701511,-23.595699,52.406921,-23.503534,41.882499,25.398405,34.093017
-33.400998,37.861857,13.776092,43.62825,19.119865,-23.695008,55.762409,13.715561,41.807653,39.968701,19.944111,55.81937,52.506967,41.847035,25.392096,25.335831,13.877602,37.790361,37.695636,19.519719,81.568159,55.738402,-33.826489,52.43128,41.989867,39.908197,13.743441,-23.654772,-33.718044,39.807514,53.03844,39.999797,-23.619267,39.843388,41.868532,43.634205,13.756978,-33.759342,39.941888,-33.726294,-52.343695,41.978341,25.281221,37.574357,-33.737572,41.935571,19.055518,-33.786133,41.878593,34.18596
