index,1. One Hundred and One Dalmatians,2. West Side Story,3. Seong Chun-hyang,4. Last Year at Marienbad,5. Lola,6. A Woman Is a Woman,"7. L̩on Morin, Priest",8. A Difficult Life,9. Yojimbo,10. La Notte,11. The Exiles,12. Il posto,13. Breakfast at Tiffany's,14. Babes in Toyland,15. The Guns of Navarone,16. Pocketful of Miracles,17. The Parent Trap,18. Judgment at Nuremberg,19. The Innocents,20. King of Kings,21. The Last Sunset,22. The Hustler,23. El Cid,24. Splendor in the Grass,25. Viridiana,26. The Misfits,27. Cash on Demand,28. One-Eyed Jacks,29. Blast of Silence,30. The Secret Ways,31. Black Gravel,32. Blue Hawaii,"33. One, Two, Three",34. No Place Like Homicide!,35. Mysterious Island,36. Wonderful to Be Young!,37. Two Rode Together,38. The Curse of the Werewolf,39. The Children's Hour,40. The Absent Minded Professor,41. A Raisin in the Sun,42. The Pit and the Pendulum,43. Murder She Said,44. Whistle Down the Wind,45. The Miracle of the Wolves,46. Through a Glass Darkly,47. The Comancheros,48. Placido,49. Lover Come Back
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,7.3,7.6,6.2,7.6,7.4,7.3,7.5,8.0,8.2,7.9,6.6,7.9,7.6,6.1,7.5,7.1,7.2,8.3,7.7,7.0,6.7,7.9,7.2,7.7,8.0,7.2,7.5,7.1,7.4,6.2,7.5,6.1,7.8,6.3,6.7,5.8
6.7,6.5,7.8,6.7,8.0,7.0,7.3,7.6,6.1,7.9,6.8,7.8,7.1,6.9,6.6,6.8,5.6,6.9,7.4,6.1,5.6,7.4,5.6,7.9,4.9,5.8,6.9,3.9,5.5,6.1,8.8,7.5,6.6,6.7,6.7,3.6,6.1,6.4,6.4,7.6,5.7,6.4,7.7,6.1,6.9,4.4,3.8,6.0,7.2,5.7
5.3,7.2,6.0,6.3,7.4,6.1,6.6,6.4,6.1,5.5,7.2,6.6,6.6,7.0,1.9,5.7,6.8,7.4,6.7,6.0,6.4,6.3,5.9,3.2,5.8,6.3,5.4,7.5,7.4,5.8,6.7,6.6,4.9,5.8,6.3,6.3,6.4,4.7,5.9,3.5,5.9,4.2,6.2,5.3,5.5,5.2,7.7,6.4,6.4,6.8
7.4,6.3,8.0,6.5,7.3,2.0,7.5,4.6,6.3,6.8,7.2,6.5,5.8,4.6,6.1,7.1,7.0,6.2,5.5,4.5,4.3,5.7,5.4,7.5,5.4,6.5,7.6,4.6,5.7,7.4,6.2,5.9,6.6,6.9,4.2,4.4,7.2,4.7,5.7,5.4,4.4,6.7,5.8,6.7,7.5,6.7,7.2,6.4,6.1,6.8
7.2,6.3,7.5,6.4,7.3,2.2,6.9,7.4,4.7,6.2,7.0,6.9,5.3,5.5,4.7,5.4,7.4,6.1,5.8,6.9,6.5,5.4,6.3,7.9,5.5,6.2,7.0,6.7,7.9,6.4,5.6,3.6,5.4,8.0,7.0,6.2,4.5,4.5,6.1,4.9,7.2,5.8,5.8,4.0,5.9,4.7,6.2,6.1,5.4,6.0
7.9,7.0,4.6,8.0,3.6,5.7,5.9,6.6,6.2,7.7,4.6,7.3,6.7,4.8,6.6,5.5,5.2,6.1,7.1,4.1,6.7,6.7,3.5,6.6,7.7,5.9,5.9,5.4,4.7,6.3,4.8,6.0,7.6,7.9,5.8,7.9,6.0,6.8,6.3,6.5,6.3,3.0,5.7,4.1,4.9,7.2,6.3,5.9,6.9,4.8
6.4,6.6,6.8,7.5,5.5,5.4,6.2,5.1,4.5,6.6,6.6,5.3,7.2,7.5,8.0,5.0,5.1,5.6,8.3,5.1,6.9,6.7,6.7,5.8,1.9,6.1,7.6,5.7,4.8,6.1,7.7,5.2,5.6,3.4,6.6,6.3,7.7,4.8,7.1,6.9,5.2,5.6,5.5,7.7,6.3,6.6,4.9,6.1,7.0,6.8
6.0,6.4,3.9,4.7,6.5,4.4,7.0,5.9,4.5,7.0,7.3,6.1,6.2,6.7,7.7,5.7,5.1,7.7,5.4,6.2,5.7,5.4,4.0,6.1,6.3,5.3,7.0,6.5,5.8,5.8,6.5,8.1,7.0,6.1,4.8,6.2,5.1,7.1,7.4,4.8,6.6,6.3,6.0,5.0,5.5,3.2,7.9,7.0,7.1,6.7
5.7,7.3,6.3,6.1,6.8,6.9,4.7,5.8,5.1,4.5,6.0,5.4,5.2,6.1,6.3,5.4,5.4,7.1,5.4,6.6,5.5,5.3,5.1,4.8,4.2,6.2,5.9,5.9,5.2,5.0,6.3,5.7,6.2,6.7,5.3,6.4,6.7,5.8,5.2,7.2,5.3,6.8,7.1,6.5,6.2,5.7,4.8,6.6,6.6,6.1
7.4,7.1,6.6,5.9,7.0,7.9,5.3,6.4,7.1,7.0,4.7,5.7,6.1,5.8,6.2,4.9,7.3,6.3,5.4,7.1,5.1,5.9,7.5,7.3,5.0,5.4,7.3,7.7,4.6,6.2,4.3,7.3,6.5,7.7,6.4,6.1,5.5,6.1,5.9,6.5,5.7,6.4,5.2,5.8,7.5,7.9,6.4,4.9,7.3,6.5
7.4,4.9,5.3,5.5,78.0,539.0,465.0,748.0,463.0,805.0,331.0,141.0,804.0,788.0,671.0,301.0,926.0,457.0,540.0,570.0,660.0,599.0,473.0,909.0,423.0,606.0,461.0,439.0,591.0,704.0,370.0,680.0,582.0,562.0,562.0,278.0,936.0,803.0,56.0,911.0,655.0,145.0,388.0,949.0,979.0,539.0,371.0,531.0,486.0,11.0
67.0,390.0,694.0,712.0,618.0,829.0,165.0,201.0,59.0,589.0,155.0,932.0,595.0,610.0,504.0,199.0,926.0,402.0,836.0,735.0,16.0,419.0,471.0,622.0,379.0,105.0,456.0,283.0,870.0,783.0,191.0,573.0,392.0,325.0,442.0,35.0,398.0,479.0,715.0,623.0,656.0,327.0,171.0,408.0,141.0,156.0,544.0,143.0,311.0,492.0
598.0,188.0,384.0,125.0,436.0,664.0,358.0,520.0,969.0,305.0,901.0,532.0,723.0,160.0,160.0,146.0,130.0,84.0,712.0,33.0,434.0,415.0,22.0,179.0,830.0,297.0,33.0,161.0,976.0,213.0,77.0,223.0,86.0,326.0,378.0,269.0,696.0,271.0,578.0,89.0,9.0,202.0,647.0,319.0,391.0,670.0,255.0,259.0,799.0,98.0
305.0,152.0,124.0,132.0,277.0,240.0,143.0,505.0,211.0,838.0,523.0,368.0,416.0,155.0,306.0,507.0,256.0,633.0,793.0,317.0,527.0,39.0,457.0,326.0,289.0,68.0,295.0,440.0,287.0,122.0,472.0,812.0,206.0,309.0,9.0,626.0,315.0,175.0,51.0,720.0,799.0,224.0,222.0,84.0,291.0,129.0,596.0,351.0,90.0,28.0
152.0,509.0,16.0,29.0,58.0,210.0,428.0,241.0,809.0,216.0,280.0,85.0,300.0,536.0,28.0,269.0,148.0,288.0,340.0,141.0,768.0,112.0,51.0,190.0,664.0,33.0,48.0,44.0,27.0,133.0,91.0,71.0,368.0,76.0,373.0,376.0,109.0,181.0,14.0,204.0,133.0,396.0,410.0,179.0,646.0,265.0,373.0,61.0,386.0,238.0
124.0,220.0,131.0,112.0,195.0,96.0,108.0,125.0,72.0,143.0,285.0,140.0,170.0,291.0,386.0,104.0,25.0,151.0,196.0,31.0,102.0,151.0,6.0,116.0,139.0,75.0,18.0,125.0,213.0,57.0,145.0,187.0,496.0,116.0,583.0,70.0,466.0,401.0,130.0,52.0,395.0,154.0,64.0,80.0,595.0,270.0,334.0,28.0,60.0,37.0
110.0,677.0,376.0,85.0,38.0,233.0,173.0,12.0,16.0,349.0,44.0,21.0,74.0,224.0,358.0,17.0,912.0,232.0,14.0,18.0,377.0,92.0,131.0,23.0,83.0,175.0,79.0,107.0,251.0,118.0,135.0,284.0,10.0,21.0,236.0,38.0,186.0,186.0,76.0,103.0,87.0,131.0,162.0,79.0,174.0,271.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0
1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,1961.0,7.3,7.6,6.2,7.6
7.4,7.3,7.5,8.0,8.2,7.9,6.6,7.9,7.6,6.1,7.5,7.1,7.2,8.3,7.7,7.0,6.7,7.9,7.2,7.7,8.0,7.2,7.5,7.1,7.4,6.2,7.5,6.1,7.8,6.3,6.7,5.8,6.7,6.5,7.8,6.7,8.0,7.0,7.3,7.6,6.1,7.9,6.8,7.8,7.1,6.9,6.6,6.8,5.6,6.9
7.4,6.1,5.6,7.4,5.6,7.9,4.9,5.8,6.9,3.9,5.5,6.1,8.8,7.5,6.6,6.7,6.7,3.6,6.1,6.4,6.4,7.6,5.7,6.4,7.7,6.1,6.9,4.4,3.8,6.0,7.2,5.7,5.3,7.2,6.0,6.3,7.4,6.1,6.6,6.4,6.1,5.5,7.2,6.6,6.6,7.0,1.9,5.7,6.8,7.4
6.7,6.0,6.4,6.3,5.9,3.2,5.8,6.3,5.4,7.5,7.4,5.8,6.7,6.6,4.9,5.8,6.3,6.3,6.4,4.7,5.9,3.5,5.9,4.2,6.2,5.3,5.5,5.2,7.7,6.4,6.4,6.8,7.4,6.3,8.0,6.5,7.3,2.0,7.5,4.6,6.3,6.8,7.2,6.5,5.8,4.6,6.1,7.1,7.0,6.2
5.5,4.5,4.3,5.7,5.4,7.5,5.4,6.5,7.6,4.6,5.7,7.4,6.2,5.9,6.6,6.9,4.2,4.4,7.2,4.7,5.7,5.4,4.4,6.7,5.8,6.7,7.5,6.7,7.2,6.4,6.1,6.8,7.2,6.3,7.5,6.4,7.3,2.2,6.9,7.4,4.7,6.2,7.0,6.9,5.3,5.5,4.7,5.4,7.4,6.1
5.8,6.9,6.5,5.4,6.3,7.9,5.5,6.2,7.0,6.7,7.9,6.4,5.6,3.6,5.4,8.0,7.0,6.2,4.5,4.5,6.1,4.9,7.2,5.8,5.8,4.0,5.9,4.7,6.2,6.1,5.4,6.0,7.9,7.0,4.6,8.0,3.6,5.7,5.9,6.6,6.2,7.7,4.6,7.3,6.7,4.8,6.6,5.5,5.2,6.1
7.1,4.1,6.7,6.7,3.5,6.6,7.7,5.9,5.9,5.4,4.7,6.3,4.8,6.0,7.6,7.9,5.8,7.9,6.0,6.8,6.3,6.5,6.3,3.0,5.7,4.1,4.9,7.2,6.3,5.9,6.9,4.8,6.4,6.6,6.8,7.5,5.5,5.4,6.2,5.1,4.5,6.6,6.6,5.3,7.2,7.5,8.0,5.0,5.1,5.6
8.3,5.1,6.9,6.7,6.7,5.8,1.9,6.1,7.6,5.7,4.8,6.1,7.7,5.2,5.6,3.4,6.6,6.3,7.7,4.8,7.1,6.9,5.2,5.6,5.5,7.7,6.3,6.6,4.9,6.1,7.0,6.8,6.0,6.4,3.9,4.7,6.5,4.4,7.0,5.9,4.5,7.0,7.3,6.1,6.2,6.7,7.7,5.7,5.1,7.7
5.4,6.2,5.7,5.4,4.0,6.1,6.3,5.3,7.0,6.5,5.8,5.8,6.5,8.1,7.0,6.1,4.8,6.2,5.1,7.1,7.4,4.8,6.6,6.3,6.0,5.0,5.5,3.2,7.9,7.0,7.1,6.7,5.7,7.3,6.3,6.1,6.8,6.9,4.7,5.8,5.1,4.5,6.0,5.4,5.2,6.1,6.3,5.4,5.4,7.1
5.4,6.6,5.5,5.3,5.1,4.8,4.2,6.2,5.9,5.9,5.2,5.0,6.3,5.7,6.2,6.7,5.3,6.4,6.7,5.8,5.2,7.2,5.3,6.8,7.1,6.5,6.2,5.7,4.8,6.6,6.6,6.1,7.4,7.1,6.6,5.9,7.0,7.9,5.3,6.4,7.1,7.0,4.7,5.7,6.1,5.8,6.2,4.9,7.3,6.3
5.4,7.1,5.1,5.9,7.5,7.3,5.0,5.4,7.3,7.7,4.6,6.2,4.3,7.3,6.5,7.7,6.4,6.1,5.5,6.1,5.9,6.5,5.7,6.4,5.2,5.8,7.5,7.9,6.4,4.9,7.3,6.5,7.4,4.9,5.3,5.5,78.0,539.0,465.0,748.0,463.0,805.0,331.0,141.0,804.0,788.0,671.0,301.0,926.0,457.0
540.0,570.0,660.0,599.0,473.0,909.0,423.0,606.0,461.0,439.0,591.0,704.0,370.0,680.0,582.0,562.0,562.0,278.0,936.0,803.0,56.0,911.0,655.0,145.0,388.0,949.0,979.0,539.0,371.0,531.0,486.0,11.0,67.0,390.0,694.0,712.0,618.0,829.0,165.0,201.0,59.0,589.0,155.0,932.0,595.0,610.0,504.0,199.0,926.0,402.0
